Model,MAE,MSE,RMSE,R2_Score,Accuracy_Percentage
HSA_RandomForest,0.5569010869565206,1.0128109227717446,1.0063850767831093,0.9860187969682791,98.60187969682791
HSA_GradientBoosting,0.639516334039302,1.3139746469059255,1.1462873317392657,0.9818614255594222,98.18614255594223
HSA_DeepNeuralNetwork,0.5199170825792392,0.5990129519763939,0.7739592702309301,0.991731011670675,99.1731011670675
