Model,MAE,MSE,RMSE,R2_Score,Accuracy_Percentage
CSA_RandomForest,0.5533326086956559,0.9729433841304423,0.9863789252262248,0.986569142683937,98.6569142683937
CSA_GradientBoosting,0.6285373291059146,1.3199778420729718,1.148902886267143,0.9817785553132762,98.17785553132762
CSA_DeepNeuralNetwork,0.2264780776397045,0.09925209187494097,0.31504300004117053,0.9986298887416923,99.86298887416923
